340,195	12,26
340,639	31,86
341,083	9,8
341,528	-58,82
341,972	110,3
342,416	4,9
342,86	56,37
343,305	-56,37
343,749	-12,26
344,193	29,41
344,637	-78,43
345,081	49,02
345,524	122,55
345,968	46,57
346,412	-105,39
346,856	26,96
347,3	17,16
347,743	24,51
348,187	100,49
348,63	12,26
349,074	-85,79
349,517	-73,53
349,961	-112,75
350,404	-68,63
350,848	-4,9
351,291	-125
351,734	-117,65
352,177	107,84
352,62	154,41
353,064	-24,51
353,507	-12,26
353,95	-85,79
354,393	75,98
354,836	90,69
355,278	-29,41
355,721	-7,35
356,164	-41,67
356,607	26,96
357,049	0
357,492	61,28
357,935	29,41
358,377	83,33
358,82	2,45
359,262	66,18
359,705	26,96
360,147	105,39
360,589	-44,12
361,032	-22,06
361,474	83,33
361,916	0
362,358	-4,9
362,8	78,43
363,242	-41,67
363,684	-44,12
364,126	95,59
364,568	-49,02
365,01	-51,47
365,452	-19,61
365,893	-44,12
366,335	-46,57
366,777	-75,98
367,218	-88,24
367,66	12,26
368,101	-49,02
368,543	-44,12
368,984	71,08
369,426	61,28
369,867	78,43
370,308	26,96
370,75	9,8
371,191	-95,59
371,632	19,61
372,073	2,45
372,514	58,82
372,955	2,45
373,396	-34,31
373,837	36,77
374,278	-134,81
374,719	90,69
375,159	-36,77
375,6	49,02
376,041	4,9
376,481	-22,06
376,922	-19,61
377,362	24,51
377,803	-90,69
378,243	-29,41
378,684	78,43
379,124	95,59
379,564	29,41
380,005	-19,61
380,445	31,86
380,885	-2,45
381,325	-75,98
381,765	-7,35
382,205	-12,26
382,645	115,2
383,085	80,88
383,525	22,06
383,965	-34,31
384,404	-46,57
384,844	44,12
385,284	90,69
385,723	-51,47
386,163	-4,9
386,602	-34,31
387,042	14,71
387,481	-73,53
387,921	-14,71
388,36	-98,04
388,799	-68,63
389,239	-4,9
389,678	-171,57
390,117	-83,33
390,556	51,47
390,995	-61,28
391,434	29,41
391,873	-24,51
392,312	98,04
392,751	-49,02
393,19	-4,9
393,628	-51,47
394,067	19,61
394,506	26,96
394,944	2,45
395,383	-24,51
395,822	73,53
396,26	-17,16
396,698	90,69
397,137	-14,71
397,575	44,12
398,013	9,8
398,452	29,41
398,89	-24,51
399,328	29,41
399,766	9,8
400,204	-7,35
400,642	12,26
401,08	78,43
401,518	41,67
401,956	51,47
402,394	44,12
402,831	44,12
403,269	71,08
403,707	34,31
404,144	31,86
404,582	-63,73
405,02	-88,24
405,457	-2,45
405,894	24,51
406,332	26,96
406,769	14,71
407,206	-51,47
407,644	7,35
408,081	-98,04
408,518	4,9
408,955	73,53
409,392	-24,51
409,829	95,59
410,266	115,2
410,703	-63,73
411,14	14,71
411,576	-39,22
412,013	-58,82
412,45	17,16
412,887	34,31
413,323	4,9
413,76	-110,3
414,196	66,18
414,633	117,65
415,069	-83,33
415,505	-4,9
415,942	-95,59
416,378	80,88
416,814	-12,26
417,25	117,65
417,687	0
418,123	26,96
418,559	36,77
418,995	9,8
419,43	-2,45
419,866	26,96
420,302	4,9
420,738	-90,69
421,174	-31,86
421,609	29,41
422,045	56,37
422,481	49,02
422,916	-9,8
423,352	0
423,787	-2,45
424,222	-49,02
424,658	12,26
425,093	-26,96
425,528	105,39
425,963	56,37
426,399	12,26
426,834	51,47
427,269	-26,96
427,704	24,51
428,139	7,35
428,574	4,9
429,008	-4,9
429,443	44,12
429,878	-39,22
430,313	63,73
430,747	19,61
431,182	0
431,617	4,9
432,051	75,98
432,485	83,33
432,92	17,16
433,354	17,16
433,789	-63,73
434,223	2,45
434,657	24,51
435,091	-26,96
435,525	4,9
435,959	88,24
436,393	24,51
436,827	-29,41
437,261	-105,39
437,695	34,31
438,129	12,26
438,563	210,79
438,996	36,77
439,43	49,02
439,864	34,31
440,297	-78,43
440,731	-34,31
441,164	132,35
441,598	75,98
442,031	-29,41
442,464	75,98
442,898	58,82
443,331	14,71
443,764	58,82
444,197	31,86
444,63	2,45
445,063	-22,06
445,496	-68,63
445,929	-22,06
446,362	98,04
446,795	100,49
447,228	44,12
447,661	-22,06
448,093	31,86
448,526	71,08
448,958	56,37
449,391	73,53
449,823	17,16
450,256	127,45
450,688	151,96
451,121	46,57
451,553	58,82
451,985	-51,47
452,417	46,57
452,849	-39,22
453,282	71,08
453,714	71,08
454,146	41,67
454,578	-56,37
455,009	36,77
455,441	4,9
455,873	46,57
456,305	26,96
456,736	17,16
457,168	-2,45
457,6	29,41
458,031	12,26
458,463	63,73
458,894	110,3
459,326	29,41
459,757	105,39
460,188	102,94
460,619	44,12
461,051	112,75
461,482	-22,06
461,913	63,73
462,344	4,9
462,775	98,04
463,206	24,51
463,637	41,67
464,068	19,61
464,498	151,96
464,929	7,35
465,36	-4,9
465,79	-49,02
466,221	2,45
466,652	156,86
467,082	26,96
467,513	49,02
467,943	125
468,373	100,49
468,804	75,98
469,234	105,39
469,664	12,26
470,094	78,43
470,524	90,69
470,954	56,37
471,384	93,14
471,814	142,16
472,244	90,69
472,674	53,92
473,104	7,35
473,534	191,18
473,963	14,71
474,393	205,88
474,822	137,26
475,252	98,04
475,681	171,57
476,111	107,84
476,54	154,41
476,97	154,41
477,399	66,18
477,828	63,73
478,257	110,3
478,687	112,75
479,116	176,47
479,545	159,32
479,974	200,98
480,403	215,69
480,831	245,1
481,26	90,69
481,689	127,45
482,118	53,92
482,546	262,26
482,975	46,57
483,404	200,98
483,832	149,51
484,261	137,26
484,689	333,34
485,118	186,28
485,546	191,18
485,974	227,94
486,402	159,32
486,831	208,34
487,259	159,32
487,687	161,77
488,115	144,61
488,543	225,49
488,971	279,41
489,399	250
489,826	200,98
490,254	183,83
490,682	223,04
491,11	230,39
491,537	225,49
491,965	348,04
492,392	267,16
492,82	299,02
493,247	274,51
493,674	350,49
494,102	274,51
494,529	355,4
494,956	303,92
495,383	330,89
495,811	365,2
496,238	325,98
496,665	294,12
497,092	213,24
497,518	303,92
497,945	272,06
498,372	308,83
498,799	325,98
499,226	431,38
499,652	360,3
500,079	384,81
500,505	338,24
500,932	379,91
501,358	414,22
501,785	404,42
502,211	382,36
502,637	411,77
503,064	485,3
503,49	441,18
503,916	389,71
504,342	389,71
504,768	379,91
505,194	470,59
505,62	424,02
506,046	458,34
506,472	460,79
506,897	379,91
507,323	428,93
507,749	404,42
508,174	536,77
508,6	448,53
509,026	384,81
509,451	568,63
509,876	529,42
510,302	490,2
510,727	534,32
511,152	526,97
511,578	625,01
512,003	541,67
512,428	438,73
512,853	475,5
513,278	585,79
513,703	580,89
514,128	644,61
514,553	664,22
514,978	558,83
515,402	583,34
515,827	534,32
516,252	710,79
516,676	705,89
517,101	693,63
517,525	705,89
517,95	720,6
518,374	715,69
518,798	723,05
519,223	649,52
519,647	767,16
520,071	705,89
520,495	590,69
520,919	781,87
521,343	678,93
521,767	730,4
522,191	732,85
522,615	725,5
523,039	764,71
523,463	840,7
523,886	838,24
524,31	909,32
524,734	821,09
525,157	933,83
525,581	803,93
526,004	941,19
526,428	796,58
526,851	852,95
527,274	960,79
527,698	860,3
528,121	870,11
528,544	718,14
528,967	865,21
529,39	879,91
529,813	823,54
530,236	926,48
530,659	904,42
531,082	1012,27
531,504	1019,62
531,927	860,3
532,35	931,38
532,772	911,77
533,195	882,36
533,618	825,99
534,04	926,48
534,462	825,99
534,885	977,95
535,307	879,91
535,729	901,97
536,152	995,11
536,574	985,3
536,996	921,58
537,418	875,01
537,84	894,62
538,262	1000,01
538,684	985,3
539,106	963,25
539,527	968,15
539,949	975,5
540,371	973,05
540,792	921,58
541,214	897,07
541,636	899,52
542,057	887,26
542,478	825,99
542,9	909,32
543,321	941,19
543,742	938,74
544,164	877,46
544,585	781,87
545,006	845,6
545,427	855,4
545,848	879,91
546,269	759,81
546,69	830,89
547,111	855,4
547,531	877,46
547,952	845,6
548,373	740,2
548,793	825,99
549,214	808,83
549,635	833,34
550,055	806,38
550,476	818,64
550,896	691,18
551,316	725,5
551,736	752,46
552,157	759,81
552,577	696,09
552,997	651,97
553,417	718,14
553,837	772,07
554,257	759,81
554,677	762,26
555,097	544,12
555,516	664,22
555,936	617,65
556,356	549,03
556,776	642,16
557,195	691,18
557,615	610,3
558,034	424,02
558,454	703,44
558,873	647,07
559,292	563,73
559,711	612,75
560,131	588,24
560,55	566,18
560,969	634,81
561,388	563,73
561,807	475,5
562,226	522,06
562,645	600,5
563,064	605,4
563,482	495,1
563,901	529,42
564,32	585,79
564,738	463,24
565,157	571,08
565,576	549,03
565,994	590,69
566,412	519,61
566,831	536,77
567,249	526,97
567,667	580,89
568,086	688,73
568,504	620,1
568,922	639,71
569,34	504,91
569,758	536,77
570,176	482,85
570,594	519,61
571,011	590,69
571,429	573,54
571,847	595,59
572,265	649,52
572,682	600,5
573,1	664,22
573,517	598,05
573,935	610,3
574,352	732,85
574,769	767,16
575,187	710,79
575,604	639,71
576,021	698,54
576,438	696,09
576,855	747,56
577,272	769,62
577,689	769,62
578,106	769,62
578,523	742,65
578,94	666,67
579,357	818,64
579,773	745,11
580,19	789,22
580,607	811,28
581,023	762,26
581,44	857,85
581,856	674,03
582,273	696,09
582,689	786,77
583,105	750,01
583,521	759,81
583,938	767,16
584,354	835,79
584,77	769,62
585,186	794,13
585,602	676,48
586,018	750,01
586,433	742,65
586,849	803,93
587,265	737,75
587,681	659,32
588,096	794,13
588,512	681,38
588,927	825,99
589,343	637,26
589,758	703,44
590,174	767,16
590,589	799,03
591,004	769,62
591,419	781,87
591,834	718,14
592,25	791,67
592,665	715,69
593,08	700,99
593,494	600,5
593,909	720,6
594,324	708,34
594,739	683,83
595,154	661,77
595,568	625,01
595,983	534,32
596,397	629,91
596,812	647,07
597,226	593,14
597,641	600,5
598,055	676,48
598,469	602,95
598,884	566,18
599,298	627,46
599,712	627,46
600,126	615,2
600,54	583,34
600,954	634,81
601,368	399,51
601,782	585,79
602,195	659,32
602,609	583,34
603,023	558,83
603,436	502,46
603,85	460,79
604,264	563,73
604,677	593,14
605,09	433,83
605,504	487,75
605,917	512,26
606,33	436,28
606,743	436,28
607,157	514,71
607,57	406,87
607,983	411,77
608,396	436,28
608,809	460,79
609,221	426,48
609,634	431,38
610,047	365,2
610,46	544,12
610,872	443,63
611,285	436,28
611,697	394,61
612,11	482,85
612,522	372,55
612,935	362,75
613,347	362,75
613,759	409,32
614,172	370,1
614,584	350,49
614,996	232,85
615,408	458,34
615,82	487,75
616,232	389,71
616,644	299,02
617,055	392,16
617,467	416,67
617,879	450,99
618,291	343,14
618,702	343,14
619,114	301,47
619,525	338,24
619,937	370,1
620,348	438,73
620,759	414,22
621,171	382,36
621,582	401,96
621,993	404,42
622,404	409,32
622,815	350,49
623,226	438,73
623,637	296,57
624,048	382,36
624,459	372,55
624,87	367,65
625,28	397,06
625,691	375
626,102	306,38
626,512	414,22
626,923	254,9
627,333	426,48
627,744	441,18
628,154	257,36
628,564	352,94
628,974	394,61
629,385	372,55
629,795	296,57
630,205	281,87
630,615	355,4
631,025	323,53
631,435	399,51
631,844	345,59
632,254	289,22
632,664	362,75
633,074	272,06
633,483	272,06
633,893	325,98
634,302	303,92
634,712	306,38
635,121	267,16
635,53	424,02
635,94	316,18
636,349	394,61
636,758	404,42
637,167	286,77
637,576	284,32
637,985	355,4
638,394	355,4
638,803	330,89
639,212	299,02
639,621	325,98
640,03	325,98
640,438	254,9
640,847	284,32
641,255	294,12
641,664	198,53
642,072	171,57
642,481	188,73
642,889	281,87
643,297	311,28
643,706	299,02
644,114	240,2
644,522	316,18
644,93	240,2
645,338	289,22
645,746	205,88
646,154	264,71
646,562	301,47
646,969	240,2
647,377	191,18
647,785	384,81
648,192	213,24
648,6	137,26
649,008	279,41
649,415	274,51
649,822	296,57
650,23	105,39
650,637	286,77
651,044	245,1
651,451	242,65
651,858	328,43
652,266	178,92
652,673	281,87
653,079	134,81
653,486	215,69
653,893	338,24
654,3	93,14
654,707	188,73
655,113	225,49
655,52	164,22
655,927	225,49
656,333	225,49
656,739	215,69
657,146	203,43
657,552	196,08
657,958	193,63
658,365	178,92
658,771	247,55
659,177	139,71
659,583	144,61
659,989	242,65
660,395	196,08
660,801	183,83
661,207	193,63
661,612	196,08
662,018	218,14
662,424	174,02
662,829	110,3
663,235	262,26
663,64	223,04
664,046	245,1
664,451	203,43
664,856	208,34
665,262	112,75
665,667	218,14
666,072	232,85
666,477	289,22
666,882	237,75
667,287	205,88
667,692	218,14
668,097	289,22
668,502	181,37
668,906	151,96
669,311	169,12
669,716	196,08
670,12	230,39
670,525	132,35
670,929	-19,61
671,334	83,33
671,738	198,53
672,142	122,55
672,547	191,18
672,951	144,61
673,355	122,55
673,759	210,79
674,163	166,67
674,567	205,88
674,971	303,92
675,375	210,79
675,779	225,49
676,182	149,51
676,586	100,49
676,99	56,37
677,393	147,06
677,797	164,22
678,2	252,45
678,603	245,1
679,007	171,57
679,41	169,12
679,813	181,37
680,216	63,73
680,62	276,96
681,023	166,67
681,426	151,96
681,829	83,33
682,231	63,73
682,634	122,55
683,037	80,88
683,44	166,67
683,842	-9,8
684,245	88,24
684,648	142,16
685,05	7,35
685,452	188,73
685,855	154,41
686,257	110,3
686,659	240,2
687,062	63,73
687,464	44,12
687,866	22,06
688,268	102,94
688,67	137,26
689,072	142,16
689,473	132,35
689,875	98,04
690,277	73,53
690,679	164,22
691,08	88,24
691,482	53,92
691,883	164,22
692,285	88,24
692,686	9,8
693,088	56,37
693,489	137,26
693,89	115,2
694,291	154,41
694,692	71,08
695,093	151,96
695,494	174,02
695,895	56,37
696,296	75,98
696,697	17,16
697,098	44,12
697,498	19,61
697,899	95,59
698,3	102,94
698,7	44,12
699,101	14,71
699,501	174,02
699,901	73,53
700,302	122,55
700,702	19,61
701,102	112,75
701,502	215,69
701,902	19,61
702,302	53,92
702,702	129,9
703,102	78,43
703,502	2,45
703,902	90,69
704,302	88,24
704,701	34,31
705,101	31,86
705,5	4,9
705,9	90,69
706,299	61,28
706,699	-44,12
707,098	53,92
707,497	88,24
707,896	31,86
708,296	2,45
708,695	44,12
709,094	73,53
709,493	154,41
709,892	93,14
710,29	78,43
710,689	122,55
711,088	14,71
711,487	80,88
711,885	83,33
712,284	159,32
712,682	58,82
713,081	34,31
713,479	26,96
713,878	78,43
714,276	49,02
714,674	85,79
715,072	98,04
715,47	151,96
715,868	51,47
716,266	31,86
716,664	71,08
717,062	31,86
717,46	49,02
717,858	31,86
718,255	107,84
718,653	122,55
719,051	117,65
719,448	164,22
719,846	4,9
720,243	-2,45
720,64	112,75
721,038	134,81
721,435	61,28
721,832	122,55
722,229	93,14
722,626	93,14
723,023	39,22
723,42	78,43
723,817	4,9
724,214	0
724,611	-102,94
725,007	-66,18
725,404	51,47
725,801	-39,22
726,197	75,98
726,594	44,12
726,99	75,98
727,386	9,8
727,783	7,35
728,179	139,71
728,575	73,53
728,971	-7,35
729,367	-31,86
729,763	-41,67
730,159	34,31
730,555	93,14
730,951	90,69
731,347	90,69
731,742	-19,61
732,138	58,82
732,534	63,73
732,929	63,73
733,325	19,61
733,72	2,45
734,115	71,08
734,511	137,26
734,906	73,53
735,301	149,51
735,696	115,2
736,091	2,45
736,486	-12,26
736,881	49,02
737,276	39,22
737,671	14,71
738,066	117,65
738,46	36,77
738,855	75,98
739,25	36,77
739,644	-93,14
740,039	26,96
740,433	29,41
740,827	7,35
741,222	41,67
741,616	49,02
742,01	63,73
742,404	80,88
742,798	-17,16
743,192	93,14
743,586	75,98
743,98	9,8
744,374	100,49
744,768	36,77
745,162	-9,8
745,555	-17,16
745,949	7,35
746,342	-7,35
746,736	63,73
747,129	-26,96
747,523	-75,98
747,916	41,67
748,309	-17,16
748,702	-29,41
749,095	-31,86
749,488	12,26
749,881	83,33
750,274	-14,71
750,667	17,16
751,06	-39,22
751,453	12,26
751,845	24,51
752,238	34,31
752,631	71,08
753,023	-7,35
753,416	-9,8
753,808	44,12
754,2	73,53
754,593	0
754,985	-12,26
755,377	12,26
755,769	4,9
756,161	73,53
756,553	-7,35
756,945	-58,82
757,337	41,67
757,729	-24,51
758,121	68,63
758,512	-117,65
758,904	85,79
759,296	-4,9
759,687	49,02
760,079	-26,96
760,47	-90,69
760,861	-29,41
761,253	-14,71
761,644	12,26
762,035	0
762,426	46,57
762,817	2,45
763,208	-4,9
763,599	-56,37
763,99	110,3
764,381	98,04
764,771	75,98
765,162	49,02
765,553	9,8
765,943	12,26
766,334	-12,26
766,724	44,12
767,114	-2,45
767,505	2,45
767,895	29,41
768,285	53,92
768,675	161,77
769,065	31,86
769,455	-14,71
769,845	-7,35
770,235	44,12
770,625	53,92
771,015	115,2
771,405	44,12
771,794	29,41
772,184	93,14
772,573	-24,51
772,963	-29,41
773,352	-24,51
773,742	41,67
774,131	-24,51
774,52	-63,73
774,909	7,35
775,299	78,43
775,688	-49,02
776,077	93,14
776,466	127,45
776,854	46,57
777,243	56,37
777,632	-41,67
778,021	34,31
778,409	-2,45
778,798	-12,26
779,186	14,71
779,575	83,33
779,963	73,53
780,352	78,43
780,74	2,45
781,128	4,9
781,516	93,14
781,904	24,51
782,292	-174,02
782,68	68,63
783,068	-34,31
783,456	9,8
783,844	58,82
784,232	-9,8
784,619	-95,59
785,007	4,9
785,395	71,08
785,782	41,67
786,169	-7,35
786,557	85,79
786,944	4,9
787,331	68,63
787,719	24,51
788,106	110,3
788,493	31,86
788,88	-9,8
789,267	-71,08
789,654	-24,51
790,04	0
790,427	22,06
790,814	-7,35
791,201	19,61
791,587	73,53
791,974	17,16
792,36	-34,31
792,746	-49,02
793,133	-139,71
793,519	-19,61
793,905	61,28
794,291	19,61
794,678	-36,77
795,064	9,8
795,45	-46,57
795,835	41,67
796,221	26,96
796,607	-17,16
796,993	-95,59
797,379	-39,22
797,764	-53,92
798,15	-22,06
798,535	-24,51
798,921	102,94
799,306	-2,45
799,691	-34,31
800,077	41,67
800,462	39,22
800,847	19,61
801,232	98,04
801,617	-127,45
802,002	98,04
802,387	61,28
802,772	66,18
803,156	-2,45
803,541	144,61
803,926	12,26
804,31	-147,06
804,695	149,51
805,079	14,71
805,464	63,73
805,848	-36,77
806,232	36,77
806,616	0
807	78,43
807,385	-24,51
807,769	-19,61
808,153	-34,31
808,536	-2,45
808,92	-36,77
809,304	58,82
809,688	120,1
810,071	-34,31
810,455	63,73
810,839	-26,96
811,222	7,35
811,605	-46,57
811,989	-14,71
812,372	24,51
812,755	-51,47
813,138	-24,51
813,522	41,67
813,905	88,24
814,288	63,73
814,67	66,18
815,053	-9,8
815,436	26,96
815,819	26,96
816,202	4,9
816,584	19,61
816,967	66,18
817,349	80,88
817,732	39,22
818,114	0
818,496	-31,86
818,879	29,41
819,261	14,71
819,643	31,86
820,025	51,47
820,407	26,96
820,789	51,47
821,171	4,9
821,552	-34,31
821,934	66,18
822,316	66,18
822,698	-142,16
823,079	-68,63
823,461	-34,31
823,842	-12,26
824,223	44,12
824,605	-19,61
824,986	110,3
825,367	14,71
825,748	46,57
826,129	-14,71
826,51	22,06
826,891	58,82
827,272	34,31
827,653	49,02
828,034	49,02
828,414	-41,67
828,795	-31,86
829,176	-14,71
829,556	7,35
829,937	26,96
830,317	29,41
830,697	41,67
831,078	-44,12
831,458	-105,39
831,838	41,67
832,218	-36,77
832,598	-39,22
832,978	-9,8
833,358	9,8
833,738	24,51
834,117	66,18
834,497	12,26
834,877	80,88
835,256	-36,77
835,636	-34,31
836,015	56,37
836,395	34,31
836,774	17,16
837,153	-75,98
837,532	39,22
837,912	58,82
838,291	53,92
838,67	19,61
839,049	117,65
839,428	-144,61
839,806	-31,86
840,185	14,71
840,564	-61,28
840,943	7,35
841,321	85,79
841,7	-51,47
842,078	29,41
842,456	61,28
842,835	46,57
843,213	-26,96
843,591	-4,9
843,969	71,08
844,347	19,61
844,726	2,45
845,103	-22,06
845,481	-73,53
845,859	78,43
846,237	36,77
846,615	-46,57
846,992	4,9
847,37	-83,33
847,747	-56,37
848,125	80,88
848,502	98,04
848,88	-34,31
849,257	83,33
849,634	-12,26
850,011	49,02
850,388	51,47
850,765	39,22
851,142	-9,8
851,519	-41,67
851,896	-2,45
852,273	0
852,649	-2,45
853,026	-71,08
853,403	24,51
853,779	-9,8
854,156	7,35
854,532	58,82
854,908	66,18
855,285	49,02
855,661	80,88
856,037	-9,8
856,413	-26,96
856,789	-78,43
857,165	-41,67
857,541	71,08
857,917	110,3
858,292	-117,65
858,668	31,86
859,044	41,67
859,419	44,12
859,795	4,9
860,17	-95,59
860,546	14,71
860,921	-24,51
861,296	-49,02
861,671	9,8
862,047	17,16
862,422	-29,41
862,797	68,63
863,172	7,35
863,546	12,26
863,921	129,9
864,296	46,57
864,671	-61,28
865,045	12,26
865,42	7,35
865,794	-53,92
866,169	-7,35
866,543	-17,16
866,917	44,12
867,292	14,71
867,666	0
868,04	17,16
868,414	-58,82
868,788	-63,73
869,162	83,33
869,536	100,49
869,91	0
870,283	-2,45
870,657	34,31
871,031	34,31
871,404	4,9
871,778	-75,98
872,151	-51,47
872,524	24,51
872,898	-53,92
873,271	53,92
873,644	39,22
874,017	-12,26
874,39	-9,8
874,763	24,51
875,136	-14,71
875,509	22,06
875,882	26,96
876,254	-90,69
876,627	-29,41
877	-9,8
877,372	61,28
877,745	-56,37
878,117	-58,82
878,489	-75,98
878,862	31,86
879,234	78,43
879,606	7,35
879,978	22,06
880,35	71,08
880,722	-53,92
881,094	95,59
881,466	-31,86
881,838	39,22
882,209	110,3
882,581	-156,86
882,952	0
883,324	7,35
883,695	-7,35
884,067	12,26
884,438	115,2
884,809	-17,16
885,181	17,16
885,552	-63,73
885,923	61,28
886,294	73,53
886,665	-29,41
887,035	-78,43
887,406	-24,51
887,777	53,92
888,148	-4,9
888,518	-56,37
888,889	-110,3
889,259	-4,9
889,63	4,9
890	49,02
890,37	-19,61
890,741	-22,06
891,111	14,71
891,481	-53,92
891,851	-75,98
892,221	-12,26
892,591	-58,82
892,961	44,12
893,33	39,22
893,7	120,1
894,07	34,31
894,439	17,16
894,809	-19,61
895,178	61,28
895,548	-53,92
895,917	-9,8
896,286	-29,41
896,655	-56,37
897,025	-95,59
897,394	63,73
897,763	17,16
898,132	66,18
