189,262	38,45
189,721	38,45
190,18	38,45
190,639	-35,08
191,098	-54,69
191,557	99,73
192,016	-17,92
192,474	11,49
192,933	-79,2
193,392	13,94
193,851	9,04
194,309	-42,43
194,768	23,74
195,227	70,31
195,685	-0,77
196,144	-27,73
196,602	65,41
197,061	-10,57
197,519	-81,65
197,977	-8,12
198,436	-25,28
198,894	-47,34
199,352	60,51
199,81	-101,26
200,268	-108,61
200,726	38,45
201,184	-59,59
201,642	87,47
202,1	-81,65
202,558	-37,53
203,016	16,39
203,474	-3,22
203,932	-22,82
204,39	31,1
204,847	43,35
205,305	85,02
205,763	26,2
206,22	60,51
206,678	33,55
207,135	-123,32
207,593	-49,79
208,05	-39,98
208,507	48,25
208,965	-20,37
209,422	-15,47
209,879	-32,63
210,336	26,2
210,794	-145,38
211,251	-27,73
211,708	-5,67
212,165	-81,65
212,622	16,39
213,079	-37,53
213,536	33,55
213,993	-49,79
214,449	38,45
214,906	1,69
215,363	-79,2
215,82	-25,28
216,276	-3,22
216,733	-8,12
217,189	-91,45
217,646	26,2
218,102	-0,77
218,559	-30,18
219,015	111,98
219,472	28,65
219,928	-81,65
220,384	-57,14
220,84	-27,73
221,297	9,04
221,753	6,59
222,209	77,67
222,665	-39,98
223,121	70,31
223,577	-22,82
224,033	60,51
224,489	6,59
224,944	-66,94
225,4	-133,12
225,856	-20,37
226,312	-30,18
226,767	40,9
227,223	80,12
227,679	-108,61
228,134	21,29
228,59	-42,43
229,045	-81,65
229,5	-84,1
229,956	85,02
230,411	-37,53
230,866	-91,45
231,322	40,9
231,777	-10,57
232,232	36
232,687	-35,08
233,142	-30,18
233,597	21,29
234,052	-42,43
234,507	-59,59
234,962	9,04
235,417	16,39
235,872	16,39
236,326	16,39
236,781	75,22
237,236	40,9
237,691	4,14
238,145	23,74
238,6	-10,57
239,054	85,02
239,509	-13,02
239,963	-44,88
240,417	-39,98
240,872	-47,34
241,326	-74,3
241,78	26,2
242,234	62,96
242,689	-8,12
243,143	13,94
243,597	-10,57
244,051	153,65
244,505	-44,88
244,959	-101,26
245,413	-20,37
245,867	89,92
246,32	-17,92
246,774	58,06
247,228	-39,98
247,682	21,29
248,135	36
248,589	55,61
249,042	-17,92
249,496	26,2
249,949	126,69
250,403	-47,34
250,856	-79,2
251,309	43,35
251,763	-17,92
252,216	-47,34
252,669	-52,24
253,122	26,2
253,575	58,06
254,029	33,55
254,482	-113,51
254,935	1,69
255,388	6,59
255,84	11,49
256,293	77,67
256,746	4,14
257,199	-32,63
257,652	9,04
258,104	-71,85
258,557	-8,12
259,009	-35,08
259,462	-5,67
259,915	-106,16
260,367	-39,98
260,819	31,1
261,272	48,25
261,724	-69,39
262,176	6,59
262,629	-17,92
263,081	-30,18
263,533	16,39
263,985	-27,73
264,437	-22,82
264,889	-3,22
265,341	89,92
265,793	-174,79
266,245	-62,04
266,697	-22,82
267,149	38,45
267,6	72,76
268,052	6,59
268,504	-79,2
268,955	-49,79
269,407	45,8
269,859	111,98
270,31	77,67
270,762	-47,34
271,213	-66,94
271,664	-15,47
272,116	18,84
272,567	-8,12
273,018	13,94
273,469	13,94
273,92	-44,88
274,372	-86,55
274,823	97,27
275,274	-20,37
275,725	-25,28
276,175	4,14
276,626	33,55
277,077	45,8
277,528	40,9
277,979	33,55
278,429	111,98
278,88	58,06
279,331	-103,71
279,781	-59,59
280,232	33,55
280,682	13,94
281,133	-47,34
281,583	87,47
282,033	36
282,484	72,76
282,934	-25,28
283,384	28,65
283,834	31,1
284,284	-52,24
284,735	18,84
285,185	-0,77
285,635	16,39
286,084	18,84
286,534	-30,18
286,984	21,29
287,434	21,29
287,884	-54,69
288,334	6,59
288,783	6,59
289,233	23,74
289,682	-0,77
290,132	-20,37
290,581	131,59
291,031	-42,43
291,48	77,67
291,93	31,1
292,379	40,9
292,828	-10,57
293,278	1,69
293,727	70,31
294,176	11,49
294,625	13,94
295,074	-8,12
295,523	53,16
295,972	-84,1
296,421	92,37
296,87	72,76
297,319	89,92
297,767	38,45
298,216	-74,3
298,665	-0,77
299,113	-35,08
299,562	50,71
300,011	-106,16
300,459	-44,88
300,908	1,69
301,356	13,94
301,804	-150,28
302,253	38,45
302,701	-44,88
303,149	28,65
303,597	-15,47
304,046	-42,43
304,494	55,61
304,942	18,84
305,39	-47,34
305,838	-142,92
306,286	-3,22
306,733	-44,88
307,181	-27,73
307,629	-10,57
308,077	-54,69
308,525	-32,63
308,972	77,67
309,42	36
309,867	-3,22
310,315	13,94
310,762	-20,37
311,21	45,8
311,657	-86,55
312,104	-32,63
312,552	43,35
312,999	-3,22
313,446	28,65
313,893	-8,12
314,34	36
314,788	-20,37
315,235	-10,57
315,682	21,29
316,128	-22,82
316,575	-3,22
317,022	-22,82
317,469	-27,73
317,916	23,74
318,362	-30,18
318,809	-64,49
319,256	75,22
319,702	-30,18
320,149	-0,77
320,595	-3,22
321,042	-79,2
321,488	-66,94
321,934	-71,85
322,381	-32,63
322,827	77,67
323,273	-8,12
323,719	-66,94
324,165	-0,77
324,611	4,14
325,057	6,59
325,503	87,47
325,949	65,41
326,395	-47,34
326,841	38,45
327,287	43,35
327,733	129,14
328,178	-8,12
328,624	70,31
329,07	21,29
329,515	121,78
329,961	18,84
330,406	-10,57
330,851	92,37
331,297	36
331,742	-15,47
332,187	-42,43
332,633	65,41
333,078	23,74
333,523	67,86
333,968	131,59
334,413	-52,24
334,858	-89
335,303	23,74
335,748	109,53
336,193	107,08
336,638	-54,69
337,083	21,29
337,527	-0,77
337,972	6,59
338,417	85,02
338,861	67,86
339,306	-52,24
339,75	-52,24
340,195	31,1
340,639	-25,28
341,083	-57,14
341,528	-49,79
341,972	-13,02
342,416	-74,3
342,86	-44,88
343,305	-8,12
343,749	-27,73
344,193	-17,92
344,637	-15,47
345,081	-44,88
345,524	48,25
345,968	-44,88
346,412	13,94
346,856	53,16
347,3	-44,88
347,743	-22,82
348,187	116,88
348,63	13,94
349,074	-39,98
349,517	-59,59
349,961	-76,75
350,404	-8,12
350,848	4,14
351,291	-76,75
351,734	-47,34
352,177	50,71
352,62	97,27
353,064	-59,59
353,507	-27,73
353,95	16,39
354,393	40,9
354,836	11,49
355,278	-91,45
355,721	-74,3
356,164	-64,49
356,607	-128,22
357,049	4,14
357,492	31,1
357,935	18,84
358,377	23,74
358,82	16,39
359,262	82,57
359,705	21,29
360,147	-37,53
360,589	-30,18
361,032	-44,88
361,474	87,47
361,916	55,61
362,358	-13,02
362,8	45,8
363,242	-10,57
363,684	50,71
364,126	36
364,568	-113,51
365,01	-108,61
365,452	50,71
365,893	-32,63
366,335	-8,12
366,777	33,55
367,218	-62,04
367,66	-15,47
368,101	-64,49
368,543	-79,2
368,984	48,25
369,426	6,59
369,867	-59,59
370,308	126,69
370,75	-37,53
371,191	-76,75
371,632	40,9
372,073	26,2
372,514	-22,82
372,955	-71,85
373,396	-49,79
373,837	48,25
374,278	-167,43
374,719	-8,12
375,159	-79,2
375,6	16,39
376,041	-17,92
376,481	75,22
376,922	-20,37
377,362	1,69
377,803	-44,88
378,243	-57,14
378,684	58,06
379,124	45,8
379,564	43,35
380,005	-74,3
380,445	13,94
380,885	16,39
381,325	-8,12
381,765	-20,37
382,205	-49,79
382,645	72,76
383,085	1,69
383,525	-13,02
383,965	-3,22
384,404	-13,02
384,844	-64,49
385,284	16,39
385,723	9,04
386,163	11,49
386,602	-52,24
387,042	-20,37
387,481	40,9
387,921	1,69
388,36	-57,14
388,799	-27,73
389,239	-86,55
389,678	-30,18
390,117	1,69
390,556	26,2
390,995	-27,73
391,434	48,25
391,873	70,31
392,312	6,59
392,751	36
393,19	-47,34
393,628	-47,34
394,067	13,94
394,506	50,71
394,944	-84,1
395,383	-13,02
395,822	55,61
396,26	23,74
396,698	-5,67
397,137	9,04
397,575	13,94
398,013	-37,53
398,452	-89
398,89	-89
399,328	1,69
399,766	72,76
400,204	-20,37
400,642	109,53
401,08	70,31
401,518	-79,2
401,956	33,55
402,394	36
402,831	-0,77
403,269	62,96
403,707	11,49
404,144	-39,98
404,582	-47,34
405,02	-66,94
405,457	-79,2
405,894	-44,88
406,332	75,22
406,769	26,2
407,206	-64,49
407,644	-17,92
408,081	-123,32
408,518	-0,77
408,955	82,57
409,392	67,86
409,829	33,55
410,266	82,57
410,703	-8,12
411,14	82,57
411,576	16,39
412,013	28,65
412,45	43,35
412,887	-15,47
413,323	-30,18
413,76	-64,49
414,196	-3,22
414,633	82,57
415,069	-74,3
415,505	-86,55
415,942	-44,88
416,378	40,9
416,814	-44,88
417,25	121,78
417,687	-71,85
418,123	-39,98
418,559	11,49
418,995	-20,37
419,43	-0,77
419,866	-35,08
420,302	-8,12
420,738	-5,67
421,174	36
421,609	-32,63
422,045	13,94
422,481	6,59
422,916	-5,67
423,352	23,74
423,787	45,8
424,222	-20,37
424,658	62,96
425,093	-93,9
425,528	102,18
425,963	143,84
426,399	-22,82
426,834	53,16
427,269	-128,22
427,704	48,25
428,139	16,39
428,574	6,59
429,008	-84,1
429,443	1,69
429,878	-17,92
430,313	-10,57
430,747	-3,22
431,182	23,74
431,617	13,94
432,051	-5,67
432,485	85,02
432,92	-64,49
433,354	-118,41
433,789	9,04
434,223	-15,47
434,657	-66,94
435,091	38,45
435,525	-8,12
435,959	40,9
436,393	43,35
436,827	-27,73
437,261	-47,34
437,695	-52,24
438,129	-37,53
438,563	-10,57
438,996	53,16
439,43	-20,37
439,864	18,84
440,297	4,14
440,731	-62,04
441,164	97,27
441,598	-22,82
442,031	-66,94
442,464	82,57
442,898	-30,18
443,331	-8,12
443,764	102,18
444,197	31,1
444,63	-44,88
445,063	50,71
445,496	-64,49
445,929	-30,18
446,362	116,88
446,795	9,04
447,228	89,92
447,661	-123,32
448,093	26,2
448,526	21,29
448,958	16,39
449,391	62,96
449,823	62,96
450,256	187,96
450,688	121,78
451,121	119,33
451,553	9,04
451,985	-98,81
452,417	-3,22
452,849	9,04
453,282	62,96
453,714	21,29
454,146	-52,24
454,578	-76,75
455,009	80,12
455,441	38,45
455,873	40,9
456,305	-10,57
456,736	75,22
457,168	77,67
457,6	36
458,031	-15,47
458,463	-3,22
458,894	36
459,326	-17,92
459,757	53,16
460,188	62,96
460,619	50,71
461,051	55,61
461,482	97,27
461,913	87,47
462,344	82,57
462,775	136,49
463,206	33,55
463,637	134,04
464,068	60,51
464,498	87,47
464,929	16,39
465,36	-49,79
465,79	21,29
466,221	36
466,652	119,33
467,082	36
467,513	85,02
467,943	104,63
468,373	195,31
468,804	31,1
469,234	70,31
469,664	65,41
470,094	23,74
470,524	119,33
470,954	48,25
471,384	75,22
471,814	89,92
472,244	82,57
472,674	87,47
473,104	60,51
